name	number_unique_genes	number_multiple_genes	number_multiple_unique_genes	number_missing_genes	list_unique_genes	list_multiple_genes	list_multiple_unique_genes	list_missing_genes
PPR_0522_P7D_M_D_idba_bin.12.fa.renamed	45	4	0	4	PF00410.20,PF00466.21,PF00687.22,PF00827.18,PF00900.21,PF01000.27,PF01090.20,PF01200.19,PF01280.21,PF04919.13,PF07541.13,TIGR00037,TIGR00111,TIGR00279,TIGR00291,TIGR00335,TIGR00373,TIGR00405,TIGR00448,TIGR00483,TIGR00491,TIGR00522,TIGR00967,TIGR00982,TIGR01008,TIGR01012,TIGR01018,TIGR01020,TIGR01028,TIGR01046,TIGR01171,TIGR01213,TIGR01952,TIGR02236,TIGR02338,TIGR02389,TIGR02390,TIGR03626,TIGR03627,TIGR03628,TIGR03629,TIGR03671,TIGR03672,TIGR03676,TIGR03680	TIGR00064,TIGR00134,TIGR00323,TIGR03670		PF01015.19,TIGR01052,TIGR03673,TIGR03674
PPR_0822_P7D_M_D_IS2_megahit_bin.19	16	4	0	33	PF00827.18,PF01000.27,PF04919.13,TIGR00037,TIGR00134,TIGR00335,TIGR00373,TIGR00405,TIGR00448,TIGR00491,TIGR00982,TIGR01018,TIGR01028,TIGR03627,TIGR03628,TIGR03671	PF00466.21,PF00687.22,PF01090.20,TIGR01213		PF00410.20,PF00900.21,PF01015.19,PF01200.19,PF01280.21,PF07541.13,TIGR00064,TIGR00111,TIGR00279,TIGR00291,TIGR00323,TIGR00483,TIGR00522,TIGR00967,TIGR01008,TIGR01012,TIGR01020,TIGR01046,TIGR01052,TIGR01171,TIGR01952,TIGR02236,TIGR02338,TIGR02389,TIGR02390,TIGR03626,TIGR03629,TIGR03670,TIGR03672,TIGR03673,TIGR03674,TIGR03676,TIGR03680
PPR_0822_P7D_M_D_idba_bin.22	23	7	0	23	PF00466.21,PF00687.22,PF00827.18,PF00900.21,PF01015.19,PF01090.20,PF01200.19,PF04919.13,TIGR00064,TIGR00134,TIGR00291,TIGR00323,TIGR00405,TIGR00522,TIGR00982,TIGR01012,TIGR01028,TIGR02236,TIGR02338,TIGR02389,TIGR03629,TIGR03671,TIGR03673	PF01000.27,TIGR00373,TIGR01018,TIGR01052,TIGR03628,TIGR03670,TIGR03676		PF00410.20,PF01280.21,PF07541.13,TIGR00037,TIGR00111,TIGR00279,TIGR00335,TIGR00448,TIGR00483,TIGR00491,TIGR00967,TIGR01008,TIGR01020,TIGR01046,TIGR01171,TIGR01213,TIGR01952,TIGR02390,TIGR03626,TIGR03627,TIGR03672,TIGR03674,TIGR03680
PPR_0822_P7D_M_D_idba_bin.55	49	0	0	4	PF00410.20,PF00466.21,PF00687.22,PF00827.18,PF00900.21,PF01000.27,PF01015.19,PF01090.20,PF01200.19,PF01280.21,PF07541.13,TIGR00037,TIGR00064,TIGR00111,TIGR00134,TIGR00279,TIGR00291,TIGR00323,TIGR00335,TIGR00405,TIGR00448,TIGR00483,TIGR00491,TIGR00522,TIGR00967,TIGR00982,TIGR01008,TIGR01012,TIGR01018,TIGR01020,TIGR01028,TIGR01046,TIGR01052,TIGR01952,TIGR02236,TIGR02338,TIGR02389,TIGR02390,TIGR03626,TIGR03627,TIGR03628,TIGR03629,TIGR03670,TIGR03671,TIGR03672,TIGR03673,TIGR03674,TIGR03676,TIGR03680			PF04919.13,TIGR00373,TIGR01171,TIGR01213
PPR_0822_P7D_M_D_megahit_bin.19	47	1	0	5	PF00410.20,PF00466.21,PF00687.22,PF00827.18,PF00900.21,PF01000.27,PF01015.19,PF01090.20,PF01200.19,PF01280.21,PF07541.13,TIGR00037,TIGR00064,TIGR00134,TIGR00279,TIGR00291,TIGR00323,TIGR00335,TIGR00405,TIGR00448,TIGR00483,TIGR00491,TIGR00522,TIGR00967,TIGR00982,TIGR01008,TIGR01012,TIGR01018,TIGR01020,TIGR01028,TIGR01046,TIGR01052,TIGR02236,TIGR02338,TIGR02389,TIGR02390,TIGR03626,TIGR03627,TIGR03628,TIGR03629,TIGR03670,TIGR03671,TIGR03672,TIGR03673,TIGR03674,TIGR03676,TIGR03680	TIGR00111		PF04919.13,TIGR00373,TIGR01171,TIGR01213,TIGR01952
PPR_0822_P8D_P7D_M_D_coassembly_megahit_bin.36	24	7	0	22	PF00466.21,PF00687.22,PF00827.18,PF01000.27,PF01015.19,PF01200.19,TIGR00134,TIGR00279,TIGR00291,TIGR00335,TIGR00405,TIGR00483,TIGR00982,TIGR01012,TIGR01018,TIGR01028,TIGR01046,TIGR01952,TIGR02389,TIGR03626,TIGR03628,TIGR03629,TIGR03671,TIGR03672	PF01090.20,PF04919.13,PF07541.13,TIGR00323,TIGR01213,TIGR03670,TIGR03676		PF00410.20,PF00900.21,PF01280.21,TIGR00037,TIGR00064,TIGR00111,TIGR00373,TIGR00448,TIGR00491,TIGR00522,TIGR00967,TIGR01008,TIGR01020,TIGR01052,TIGR01171,TIGR02236,TIGR02338,TIGR02390,TIGR03627,TIGR03673,TIGR03674,TIGR03680
PPR_1022_P7D_M_E_Control2_Day30_IS1_megahit_bin.2	39	0	0	14	PF00410.20,PF00466.21,PF00687.22,PF00827.18,PF00900.21,PF01200.19,PF01280.21,PF04919.13,PF07541.13,TIGR00037,TIGR00111,TIGR00279,TIGR00291,TIGR00335,TIGR00373,TIGR00405,TIGR00448,TIGR00483,TIGR00491,TIGR00967,TIGR00982,TIGR01008,TIGR01020,TIGR01028,TIGR01046,TIGR01171,TIGR01213,TIGR01952,TIGR02338,TIGR02389,TIGR02390,TIGR03626,TIGR03670,TIGR03671,TIGR03672,TIGR03673,TIGR03674,TIGR03676,TIGR03680			PF01000.27,PF01015.19,PF01090.20,TIGR00064,TIGR00134,TIGR00323,TIGR00522,TIGR01012,TIGR01018,TIGR01052,TIGR02236,TIGR03627,TIGR03628,TIGR03629
PPR_1022_P7D_M_E_Control2_megahit_bin.17	40	1	0	12	PF00410.20,PF00466.21,PF00687.22,PF00900.21,PF01015.19,PF01090.20,PF01280.21,PF04919.13,PF07541.13,TIGR00037,TIGR00064,TIGR00111,TIGR00134,TIGR00279,TIGR00291,TIGR00335,TIGR00405,TIGR00448,TIGR00483,TIGR00522,TIGR00967,TIGR00982,TIGR01018,TIGR01020,TIGR01046,TIGR01052,TIGR01952,TIGR02236,TIGR02338,TIGR02389,TIGR02390,TIGR03626,TIGR03627,TIGR03628,TIGR03629,TIGR03672,TIGR03673,TIGR03674,TIGR03676,TIGR03680	TIGR01213		PF00827.18,PF01000.27,PF01200.19,TIGR00323,TIGR00373,TIGR00491,TIGR01008,TIGR01012,TIGR01028,TIGR01171,TIGR03670,TIGR03671
PPR_1022_P7D_M_E_Formate3_megahit_bin.30	21	0	0	32	PF00410.20,PF00900.21,PF01015.19,PF01280.21,PF04919.13,TIGR00064,TIGR00291,TIGR00335,TIGR00405,TIGR00448,TIGR01008,TIGR01020,TIGR01028,TIGR01052,TIGR01213,TIGR02338,TIGR02390,TIGR03627,TIGR03670,TIGR03673,TIGR03674			PF00466.21,PF00687.22,PF00827.18,PF01000.27,PF01090.20,PF01200.19,PF07541.13,TIGR00037,TIGR00111,TIGR00134,TIGR00279,TIGR00323,TIGR00373,TIGR00483,TIGR00491,TIGR00522,TIGR00967,TIGR00982,TIGR01012,TIGR01018,TIGR01046,TIGR01171,TIGR01952,TIGR02236,TIGR02389,TIGR03626,TIGR03628,TIGR03629,TIGR03671,TIGR03672,TIGR03676,TIGR03680
PPR_1022_P7D_M_E_Methanol3_megahit_bin.16	48	1	0	4	PF00410.20,PF00466.21,PF00687.22,PF00827.18,PF00900.21,PF01000.27,PF01015.19,PF01090.20,PF01200.19,PF01280.21,PF04919.13,PF07541.13,TIGR00037,TIGR00064,TIGR00134,TIGR00279,TIGR00291,TIGR00323,TIGR00373,TIGR00405,TIGR00448,TIGR00483,TIGR00491,TIGR00522,TIGR00982,TIGR01008,TIGR01012,TIGR01018,TIGR01020,TIGR01028,TIGR01046,TIGR01052,TIGR01213,TIGR01952,TIGR02236,TIGR02338,TIGR02389,TIGR02390,TIGR03626,TIGR03627,TIGR03628,TIGR03629,TIGR03670,TIGR03671,TIGR03672,TIGR03673,TIGR03676,TIGR03680	TIGR03674		TIGR00111,TIGR00335,TIGR00967,TIGR01171
PPR_1022_P7D_M_E_Methanol3_megahit_bin.21	33	1	0	19	PF00410.20,PF00466.21,PF00687.22,PF00827.18,PF00900.21,PF01000.27,PF01015.19,PF01090.20,PF01280.21,PF04919.13,TIGR00037,TIGR00111,TIGR00291,TIGR00335,TIGR00405,TIGR00448,TIGR00522,TIGR00967,TIGR01008,TIGR01012,TIGR01018,TIGR01020,TIGR01052,TIGR01213,TIGR02236,TIGR02390,TIGR03628,TIGR03629,TIGR03670,TIGR03671,TIGR03673,TIGR03676,TIGR03680	TIGR03674		PF01200.19,PF07541.13,TIGR00064,TIGR00134,TIGR00279,TIGR00323,TIGR00373,TIGR00483,TIGR00491,TIGR00982,TIGR01028,TIGR01046,TIGR01171,TIGR01952,TIGR02338,TIGR02389,TIGR03626,TIGR03627,TIGR03672
PPR_1022_P7D_M_E_Methanol3_megahit_bin.6	40	1	0	12	PF00410.20,PF00466.21,PF00687.22,PF00827.18,PF00900.21,PF01000.27,PF01090.20,PF01200.19,PF01280.21,PF04919.13,PF07541.13,TIGR00037,TIGR00064,TIGR00111,TIGR00134,TIGR00279,TIGR00291,TIGR00323,TIGR00335,TIGR00373,TIGR00405,TIGR00448,TIGR00483,TIGR00491,TIGR00967,TIGR00982,TIGR01008,TIGR01012,TIGR01018,TIGR01020,TIGR01028,TIGR01046,TIGR01952,TIGR02338,TIGR02389,TIGR02390,TIGR03627,TIGR03628,TIGR03629,TIGR03673	TIGR03674		PF01015.19,TIGR00522,TIGR01052,TIGR01171,TIGR01213,TIGR02236,TIGR03626,TIGR03670,TIGR03671,TIGR03672,TIGR03676,TIGR03680
PPR_1022_P7D_M_E_concat_coassembly_mesocosms_megahit_bin.197	25	1	0	27	PF00827.18,PF01000.27,PF01015.19,PF01200.19,PF04919.13,TIGR00134,TIGR00291,TIGR00335,TIGR00373,TIGR00491,TIGR00522,TIGR01018,TIGR01052,TIGR01213,TIGR02236,TIGR02338,TIGR02389,TIGR02390,TIGR03626,TIGR03627,TIGR03628,TIGR03629,TIGR03670,TIGR03672,TIGR03676	TIGR01952		PF00410.20,PF00466.21,PF00687.22,PF00900.21,PF01090.20,PF01280.21,PF07541.13,TIGR00037,TIGR00064,TIGR00111,TIGR00279,TIGR00323,TIGR00405,TIGR00448,TIGR00483,TIGR00967,TIGR00982,TIGR01008,TIGR01012,TIGR01020,TIGR01028,TIGR01046,TIGR01171,TIGR03671,TIGR03673,TIGR03674,TIGR03680
PPR_1022_P7D_M_E_concat_coassembly_mesocosms_megahit_bin.96	32	2	0	19	PF01000.27,PF01015.19,PF01200.19,PF04919.13,PF07541.13,TIGR00037,TIGR00111,TIGR00134,TIGR00279,TIGR00335,TIGR00373,TIGR00483,TIGR00491,TIGR00522,TIGR00967,TIGR00982,TIGR01012,TIGR01028,TIGR01052,TIGR01171,TIGR01213,TIGR01952,TIGR02236,TIGR02389,TIGR02390,TIGR03626,TIGR03670,TIGR03671,TIGR03672,TIGR03674,TIGR03676,TIGR03680	TIGR00448,TIGR01046		PF00410.20,PF00466.21,PF00687.22,PF00827.18,PF00900.21,PF01090.20,PF01280.21,TIGR00064,TIGR00291,TIGR00323,TIGR00405,TIGR01008,TIGR01018,TIGR01020,TIGR02338,TIGR03627,TIGR03628,TIGR03629,TIGR03673
PPR_1022_P8D_M_E_Control4_Day30_megahit_bin.25	46	3	0	4	PF00410.20,PF00466.21,PF00687.22,PF00827.18,PF00900.21,PF01000.27,PF01015.19,PF01090.20,PF01200.19,PF01280.21,PF04919.13,PF07541.13,TIGR00037,TIGR00064,TIGR00111,TIGR00134,TIGR00279,TIGR00291,TIGR00335,TIGR00373,TIGR00405,TIGR00448,TIGR00483,TIGR00491,TIGR00522,TIGR00967,TIGR00982,TIGR01008,TIGR01012,TIGR01020,TIGR01028,TIGR01046,TIGR01213,TIGR02236,TIGR02338,TIGR02389,TIGR02390,TIGR03626,TIGR03627,TIGR03628,TIGR03670,TIGR03671,TIGR03672,TIGR03673,TIGR03674,TIGR03676	TIGR01018,TIGR01952,TIGR03629		TIGR00323,TIGR01052,TIGR01171,TIGR03680
PPR_1022_P8D_M_E_Control4_Day30_megahit_bin.5	41	1	0	11	PF00410.20,PF00827.18,PF00900.21,PF01015.19,PF01090.20,PF01200.19,PF01280.21,PF04919.13,PF07541.13,TIGR00037,TIGR00064,TIGR00134,TIGR00279,TIGR00291,TIGR00323,TIGR00335,TIGR00373,TIGR00448,TIGR00483,TIGR00491,TIGR00522,TIGR00967,TIGR00982,TIGR01008,TIGR01012,TIGR01020,TIGR01028,TIGR01046,TIGR01052,TIGR01213,TIGR01952,TIGR02389,TIGR02390,TIGR03626,TIGR03670,TIGR03671,TIGR03672,TIGR03673,TIGR03674,TIGR03676,TIGR03680	TIGR00405		PF00466.21,PF00687.22,PF01000.27,TIGR00111,TIGR01018,TIGR01171,TIGR02236,TIGR02338,TIGR03627,TIGR03628,TIGR03629
PPR_1022_P8D_M_E_Formate2_Day30_megahit_bin.13	44	1	0	8	PF00466.21,PF00687.22,PF00827.18,PF01000.27,PF01015.19,PF01090.20,PF01200.19,PF01280.21,PF04919.13,PF07541.13,TIGR00037,TIGR00064,TIGR00134,TIGR00279,TIGR00291,TIGR00323,TIGR00335,TIGR00373,TIGR00405,TIGR00448,TIGR00483,TIGR00491,TIGR00522,TIGR00967,TIGR00982,TIGR01012,TIGR01018,TIGR01020,TIGR01028,TIGR01046,TIGR01052,TIGR01213,TIGR02236,TIGR02338,TIGR02389,TIGR02390,TIGR03627,TIGR03628,TIGR03629,TIGR03670,TIGR03671,TIGR03674,TIGR03676,TIGR03680	TIGR01952		PF00410.20,PF00900.21,TIGR00111,TIGR01008,TIGR01171,TIGR03626,TIGR03672,TIGR03673
PPR_1022_P8D_M_E_Formate2_Day30_megahit_bin.4	48	2	0	3	PF00410.20,PF00466.21,PF00687.22,PF00827.18,PF00900.21,PF01000.27,PF01015.19,PF01090.20,PF01200.19,PF01280.21,PF04919.13,PF07541.13,TIGR00037,TIGR00111,TIGR00134,TIGR00279,TIGR00291,TIGR00323,TIGR00335,TIGR00373,TIGR00405,TIGR00448,TIGR00483,TIGR00491,TIGR00522,TIGR00967,TIGR00982,TIGR01008,TIGR01012,TIGR01018,TIGR01020,TIGR01028,TIGR01046,TIGR01052,TIGR01213,TIGR02236,TIGR02338,TIGR02389,TIGR02390,TIGR03626,TIGR03627,TIGR03628,TIGR03629,TIGR03670,TIGR03672,TIGR03673,TIGR03674,TIGR03680	TIGR01952,TIGR03671		TIGR00064,TIGR01171,TIGR03676
PPR_1022_P8D_M_E_Methanol3_Day30_IS1_megahit_bin.2	47	3	0	3	PF00410.20,PF00466.21,PF00687.22,PF00827.18,PF00900.21,PF01000.27,PF01015.19,PF01090.20,PF01200.19,PF01280.21,PF04919.13,PF07541.13,TIGR00037,TIGR00064,TIGR00111,TIGR00134,TIGR00279,TIGR00291,TIGR00323,TIGR00335,TIGR00373,TIGR00405,TIGR00448,TIGR00483,TIGR00522,TIGR00982,TIGR01008,TIGR01012,TIGR01018,TIGR01020,TIGR01028,TIGR01046,TIGR01052,TIGR01213,TIGR01952,TIGR02236,TIGR02338,TIGR02389,TIGR02390,TIGR03626,TIGR03628,TIGR03629,TIGR03670,TIGR03672,TIGR03673,TIGR03676,TIGR03680	TIGR00491,TIGR03627,TIGR03674		TIGR00967,TIGR01171,TIGR03671
PPR_1022_P8D_M_E_Methanol3_Day30_megahit_bin.37	48	1	0	4	PF00410.20,PF00466.21,PF00687.22,PF00827.18,PF00900.21,PF01000.27,PF01015.19,PF01090.20,PF01200.19,PF01280.21,PF04919.13,PF07541.13,TIGR00064,TIGR00111,TIGR00134,TIGR00279,TIGR00291,TIGR00323,TIGR00335,TIGR00373,TIGR00405,TIGR00448,TIGR00483,TIGR00491,TIGR00522,TIGR00982,TIGR01008,TIGR01012,TIGR01018,TIGR01020,TIGR01028,TIGR01046,TIGR01052,TIGR01213,TIGR01952,TIGR02236,TIGR02338,TIGR02389,TIGR02390,TIGR03626,TIGR03627,TIGR03628,TIGR03629,TIGR03670,TIGR03672,TIGR03673,TIGR03676,TIGR03680	TIGR03674		TIGR00037,TIGR00967,TIGR01171,TIGR03671
PPR_1022_P8D_M_E_Methanol3_Day30_megahit_bin.43	30	2	0	21	PF00687.22,PF01000.27,PF01090.20,PF01280.21,PF04919.13,PF07541.13,TIGR00037,TIGR00111,TIGR00134,TIGR00335,TIGR00405,TIGR00448,TIGR00522,TIGR00967,TIGR01008,TIGR01012,TIGR01018,TIGR01020,TIGR01052,TIGR01213,TIGR02390,TIGR03626,TIGR03627,TIGR03628,TIGR03629,TIGR03670,TIGR03671,TIGR03672,TIGR03673,TIGR03676	PF01015.19,TIGR03674		PF00410.20,PF00466.21,PF00827.18,PF00900.21,PF01200.19,TIGR00064,TIGR00279,TIGR00291,TIGR00323,TIGR00373,TIGR00483,TIGR00491,TIGR00982,TIGR01028,TIGR01046,TIGR01171,TIGR01952,TIGR02236,TIGR02338,TIGR02389,TIGR03680
PPR_1022_P8D_M_E_concat_coassembly_mesocosms_is1_megahit_bin.46	41	7	0	5	PF00410.20,PF00466.21,PF00687.22,PF00827.18,PF00900.21,PF01000.27,PF01015.19,PF01090.20,PF01200.19,PF01280.21,PF04919.13,PF07541.13,TIGR00037,TIGR00064,TIGR00134,TIGR00291,TIGR00323,TIGR00335,TIGR00405,TIGR00448,TIGR00483,TIGR00491,TIGR00522,TIGR01008,TIGR01012,TIGR01018,TIGR01020,TIGR01046,TIGR01052,TIGR01213,TIGR02236,TIGR02338,TIGR03626,TIGR03627,TIGR03628,TIGR03629,TIGR03670,TIGR03672,TIGR03673,TIGR03676,TIGR03680	TIGR00279,TIGR00373,TIGR00982,TIGR01028,TIGR01952,TIGR02389,TIGR03674		TIGR00111,TIGR00967,TIGR01171,TIGR02390,TIGR03671
PPR_1022_P8D_M_E_concat_coassembly_mesocosms_megahit_bin.138	40	1	0	12	PF00410.20,PF00900.21,PF01000.27,PF01015.19,PF01090.20,PF01200.19,PF01280.21,PF04919.13,PF07541.13,TIGR00037,TIGR00064,TIGR00111,TIGR00134,TIGR00279,TIGR00291,TIGR00323,TIGR00335,TIGR00373,TIGR00448,TIGR00483,TIGR00967,TIGR00982,TIGR01012,TIGR01018,TIGR01020,TIGR01028,TIGR01046,TIGR01052,TIGR01213,TIGR01952,TIGR02236,TIGR02338,TIGR02389,TIGR03627,TIGR03628,TIGR03629,TIGR03670,TIGR03673,TIGR03674,TIGR03680	PF00827.18		PF00466.21,PF00687.22,TIGR00405,TIGR00491,TIGR00522,TIGR01008,TIGR01171,TIGR02390,TIGR03626,TIGR03671,TIGR03672,TIGR03676
PPR_1022_P8D_M_E_concat_coassembly_mesocosms_megahit_bin.160	44	3	0	6	PF00410.20,PF00466.21,PF00687.22,PF00827.18,PF00900.21,PF01000.27,PF01015.19,PF01090.20,PF01200.19,PF04919.13,PF07541.13,TIGR00037,TIGR00064,TIGR00111,TIGR00279,TIGR00291,TIGR00323,TIGR00373,TIGR00405,TIGR00448,TIGR00483,TIGR00491,TIGR00522,TIGR00982,TIGR01008,TIGR01012,TIGR01018,TIGR01028,TIGR01046,TIGR01052,TIGR01213,TIGR01952,TIGR02236,TIGR02338,TIGR02389,TIGR03626,TIGR03627,TIGR03628,TIGR03629,TIGR03670,TIGR03672,TIGR03673,TIGR03676,TIGR03680	TIGR00134,TIGR00335,TIGR03674		PF01280.21,TIGR00967,TIGR01020,TIGR01171,TIGR02390,TIGR03671
PPR_1022_P8D_M_E_concat_coassembly_mesocosms_megahit_bin.87	21	5	0	27	PF00410.20,PF00827.18,PF01000.27,PF01200.19,TIGR00037,TIGR00134,TIGR00279,TIGR00291,TIGR00335,TIGR00483,TIGR00491,TIGR00522,TIGR00967,TIGR01018,TIGR01028,TIGR01171,TIGR03626,TIGR03628,TIGR03629,TIGR03671,TIGR03672	PF00900.21,TIGR00111,TIGR01008,TIGR01052,TIGR03673		PF00466.21,PF00687.22,PF01015.19,PF01090.20,PF01280.21,PF04919.13,PF07541.13,TIGR00064,TIGR00323,TIGR00373,TIGR00405,TIGR00448,TIGR00982,TIGR01012,TIGR01020,TIGR01046,TIGR01213,TIGR01952,TIGR02236,TIGR02338,TIGR02389,TIGR02390,TIGR03627,TIGR03670,TIGR03674,TIGR03676,TIGR03680
PPR_2015_bin.308	50	1	0	2	PF00410.20,PF00466.21,PF00687.22,PF00827.18,PF00900.21,PF01000.27,PF01015.19,PF01090.20,PF01200.19,PF01280.21,PF04919.13,PF07541.13,TIGR00037,TIGR00064,TIGR00111,TIGR00279,TIGR00291,TIGR00323,TIGR00335,TIGR00373,TIGR00405,TIGR00483,TIGR00491,TIGR00522,TIGR00967,TIGR00982,TIGR01008,TIGR01012,TIGR01018,TIGR01020,TIGR01028,TIGR01046,TIGR01052,TIGR01171,TIGR01213,TIGR01952,TIGR02236,TIGR02338,TIGR02389,TIGR02390,TIGR03626,TIGR03627,TIGR03628,TIGR03670,TIGR03671,TIGR03672,TIGR03673,TIGR03674,TIGR03676,TIGR03680	TIGR00134		TIGR00448,TIGR03629
PPR_2015_metabat2.147	36	8	4	5	PF00466.21,PF00687.22,PF00827.18,PF00900.21,PF01015.19,PF01090.20,PF01200.19,PF01280.21,PF04919.13,TIGR00064,TIGR00111,TIGR00134,TIGR00279,TIGR00323,TIGR00335,TIGR00373,TIGR00448,TIGR00491,TIGR00522,TIGR00967,TIGR00982,TIGR01008,TIGR01012,TIGR01020,TIGR01028,TIGR02236,TIGR02389,TIGR02390,TIGR03626,TIGR03627,TIGR03670,TIGR03671,TIGR03672,TIGR03673,TIGR03674,TIGR03680	PF01000.27,PF07541.13,TIGR00291,TIGR01018,TIGR01052,TIGR01213,TIGR01952,TIGR02338	PF00410.20,TIGR00037,TIGR03628,TIGR03629	TIGR00405,TIGR00483,TIGR01046,TIGR01171,TIGR03676
Su22_1845_C_D90_A_bin.94	19	12	1	21	PF00466.21,PF01000.27,PF01015.19,PF01090.20,PF07541.13,TIGR00037,TIGR00111,TIGR00279,TIGR00323,TIGR00982,TIGR01018,TIGR01028,TIGR01052,TIGR01213,TIGR01952,TIGR02236,TIGR03627,TIGR03628,TIGR03629	PF00410.20,PF00900.21,PF01280.21,TIGR00291,TIGR00491,TIGR00967,TIGR01008,TIGR01012,TIGR01020,TIGR02338,TIGR03673,TIGR03676	PF01200.19	PF00687.22,PF00827.18,PF04919.13,TIGR00064,TIGR00134,TIGR00335,TIGR00373,TIGR00405,TIGR00448,TIGR00483,TIGR00522,TIGR01046,TIGR01171,TIGR02389,TIGR02390,TIGR03626,TIGR03670,TIGR03671,TIGR03672,TIGR03674,TIGR03680
Su22_1845_C_D90_Am_bin.168	19	16	1	17	PF00466.21,PF01000.27,PF01015.19,PF01090.20,PF04919.13,PF07541.13,TIGR00037,TIGR00111,TIGR00279,TIGR00323,TIGR00448,TIGR01018,TIGR01046,TIGR01052,TIGR01952,TIGR02236,TIGR03627,TIGR03628,TIGR03629	PF00410.20,PF00900.21,PF01280.21,TIGR00291,TIGR00483,TIGR00491,TIGR00967,TIGR00982,TIGR01008,TIGR01012,TIGR01020,TIGR01028,TIGR01213,TIGR02338,TIGR03673,TIGR03676	PF01200.19	PF00687.22,PF00827.18,TIGR00064,TIGR00134,TIGR00335,TIGR00373,TIGR00405,TIGR00522,TIGR01171,TIGR02389,TIGR02390,TIGR03626,TIGR03670,TIGR03671,TIGR03672,TIGR03674,TIGR03680
Su22_1853_A_D90_Am_bin.197	31	1	0	21	PF00410.20,PF00900.21,PF01000.27,PF01015.19,PF01280.21,PF04919.13,PF07541.13,TIGR00037,TIGR00064,TIGR00111,TIGR00134,TIGR00279,TIGR00323,TIGR00335,TIGR00448,TIGR00967,TIGR00982,TIGR01008,TIGR01018,TIGR01020,TIGR01028,TIGR01213,TIGR02338,TIGR02390,TIGR03626,TIGR03628,TIGR03629,TIGR03671,TIGR03673,TIGR03674,TIGR03676	TIGR01052		PF00466.21,PF00687.22,PF00827.18,PF01090.20,PF01200.19,TIGR00291,TIGR00373,TIGR00405,TIGR00483,TIGR00491,TIGR00522,TIGR01012,TIGR01046,TIGR01171,TIGR01952,TIGR02236,TIGR02389,TIGR03627,TIGR03670,TIGR03672,TIGR03680
Su22_1853_A_D90_Am_bin.234	15	2	0	36	PF01000.27,PF01015.19,TIGR00111,TIGR00279,TIGR00291,TIGR00448,TIGR01012,TIGR01018,TIGR01052,TIGR01952,TIGR02236,TIGR02338,TIGR03628,TIGR03674,TIGR03676	TIGR00037,TIGR00323		PF00410.20,PF00466.21,PF00687.22,PF00827.18,PF00900.21,PF01090.20,PF01200.19,PF01280.21,PF04919.13,PF07541.13,TIGR00064,TIGR00134,TIGR00335,TIGR00373,TIGR00405,TIGR00483,TIGR00491,TIGR00522,TIGR00967,TIGR00982,TIGR01008,TIGR01020,TIGR01028,TIGR01046,TIGR01171,TIGR01213,TIGR02389,TIGR02390,TIGR03626,TIGR03627,TIGR03629,TIGR03670,TIGR03671,TIGR03672,TIGR03673,TIGR03680
Su22_1856_I_D90_A_bin.493	28	2	0	23	PF00410.20,PF00900.21,PF01000.27,PF01200.19,PF01280.21,PF04919.13,PF07541.13,TIGR00037,TIGR00111,TIGR00279,TIGR00291,TIGR00323,TIGR00448,TIGR00967,TIGR00982,TIGR01008,TIGR01012,TIGR01018,TIGR01028,TIGR01052,TIGR01213,TIGR02236,TIGR03626,TIGR03628,TIGR03629,TIGR03670,TIGR03672,TIGR03673	TIGR02338,TIGR03676		PF00466.21,PF00687.22,PF00827.18,PF01015.19,PF01090.20,TIGR00064,TIGR00134,TIGR00335,TIGR00373,TIGR00405,TIGR00483,TIGR00491,TIGR00522,TIGR01020,TIGR01046,TIGR01171,TIGR01952,TIGR02389,TIGR02390,TIGR03627,TIGR03671,TIGR03674,TIGR03680
Su22_1856_I_D90_Am_bin.41	34	1	0	18	PF00466.21,PF00827.18,PF00900.21,PF01000.27,PF01090.20,PF04919.13,TIGR00064,TIGR00111,TIGR00134,TIGR00279,TIGR00291,TIGR00323,TIGR00335,TIGR00405,TIGR00448,TIGR00483,TIGR00491,TIGR00522,TIGR00967,TIGR00982,TIGR01008,TIGR01012,TIGR01018,TIGR01028,TIGR01052,TIGR01213,TIGR02236,TIGR02338,TIGR03627,TIGR03629,TIGR03671,TIGR03673,TIGR03674,TIGR03676	TIGR00037		PF00410.20,PF00687.22,PF01015.19,PF01200.19,PF01280.21,PF07541.13,TIGR00373,TIGR01020,TIGR01046,TIGR01171,TIGR01952,TIGR02389,TIGR02390,TIGR03626,TIGR03628,TIGR03670,TIGR03672,TIGR03680
Su22_1856_I_D90_Am_bin.578	27	4	0	22	PF00410.20,PF01000.27,PF01200.19,PF01280.21,PF04919.13,PF07541.13,TIGR00037,TIGR00111,TIGR00279,TIGR00323,TIGR00448,TIGR00967,TIGR00982,TIGR01008,TIGR01012,TIGR01018,TIGR01028,TIGR01052,TIGR01213,TIGR01952,TIGR02236,TIGR02389,TIGR03626,TIGR03628,TIGR03629,TIGR03670,TIGR03672	PF00900.21,TIGR02338,TIGR03673,TIGR03676		PF00466.21,PF00687.22,PF00827.18,PF01015.19,PF01090.20,TIGR00064,TIGR00134,TIGR00291,TIGR00335,TIGR00373,TIGR00405,TIGR00483,TIGR00491,TIGR00522,TIGR01020,TIGR01046,TIGR01171,TIGR02390,TIGR03627,TIGR03671,TIGR03674,TIGR03680
